Pair_ID,Origin_ID,Destination_ID,Dist_along_grid_meters,Destination_Rank
4a0054000d50483553343720 2/22/19 17:01 - 3e0020000d47373334363431 2/22/19 18:29,4a0054000d50483553343720 2/22/19 17:01 ,3e0020000d47373334363431 2/22/19 18:29,1511.260678,14
4a0054000d50483553343720 2/22/19 17:01 - 34002b000d50483553343720 2/22/19 22:04,4a0054000d50483553343720 2/22/19 17:01 ,34002b000d50483553343720 2/22/19 22:04,1677.872318,15
4a0054000d50483553343720 2/22/19 17:01 - 44002d000347373334363431 2/22/19 16:10,4a0054000d50483553343720 2/22/19 17:01 ,44002d000347373334363431 2/22/19 16:10,1727.209532,16
4a0054000d50483553343720 2/22/19 17:01 - 3d002e000d50483553343720 2/22/19 18:30,4a0054000d50483553343720 2/22/19 17:01 ,3d002e000d50483553343720 2/22/19 18:30,1735.430698,17
4a0054000d50483553343720 2/22/19 17:01 - 3d0038000647373334363431 2/22/19 18:30,4a0054000d50483553343720 2/22/19 17:01 ,3d0038000647373334363431 2/22/19 18:30,1796.856118,18
4a0054000d50483553343720 2/22/19 17:01 - 4.30039E+23 3/8/19 15:49,4a0054000d50483553343720 2/22/19 17:01 ,4.30039E+23 3/8/19 15:49,1810.930396,19
4a0054000d50483553343720 2/22/19 17:01 - 43002b000347373334363431 2/22/19 18:27,4a0054000d50483553343720 2/22/19 17:01 ,43002b000347373334363431 2/22/19 18:27,1950.777528,20
4a0054000d50483553343720 2/22/19 17:01 - 250049000d50483553343720 2/22/19 13:30,4a0054000d50483553343720 2/22/19 17:01 ,250049000d50483553343720 2/22/19 13:30,2135.182507,21
4a0054000d50483553343720 2/22/19 17:01 - 3.90024E+23 2/22/19 22:02,4a0054000d50483553343720 2/22/19 17:01 ,3.90024E+23 2/22/19 22:02,2198.624543,22
4a0054000d50483553343720 2/22/19 17:01 - 3.70024E+23 2/22/19 22:26,4a0054000d50483553343720 2/22/19 17:01 ,3.70024E+23 2/22/19 22:26,2373.452639,23
4a0054000d50483553343720 2/22/19 17:01 - 4.50032E+23 2/25/19 21:01,4a0054000d50483553343720 2/22/19 17:01 ,4.50032E+23 2/25/19 21:01,2861.40757,24
4a0054000d50483553343720 2/22/19 17:01 - 1a0034000147373334363431 2/25/19 18:49,4a0054000d50483553343720 2/22/19 17:01 ,1a0034000147373334363431 2/25/19 18:49,2880.266828,25
4a0054000d50483553343720 2/22/19 17:01 - 35001d000247373334363431 2/25/19 21:04,4a0054000d50483553343720 2/22/19 17:01 ,35001d000247373334363431 2/25/19 21:04,2886.069754,26
3f0026000347373334363431 2/22/19 17:23 - 3f0026000347373334363431 2/22/19 17:23,3f0026000347373334363431 2/22/19 17:23 ,3f0026000347373334363431 2/22/19 17:23,0,1
2a0030000147373334363431 2/22/19 17:55 - 2a0030000147373334363431 2/22/19 17:55,2a0030000147373334363431 2/22/19 17:55 ,2a0030000147373334363431 2/22/19 17:55,0,1
2a0030000147373334363431 2/22/19 17:55 - 3f0021000147373334363431 2/22/19 15:14,2a0030000147373334363431 2/22/19 17:55 ,3f0021000147373334363431 2/22/19 15:14,96.94421376,2
2a0030000147373334363431 2/22/19 17:55 - 1e0037000247373432363837 2/22/19 19:18,2a0030000147373334363431 2/22/19 17:55 ,1e0037000247373432363837 2/22/19 19:18,113.1284175,3
2a0030000147373334363431 2/22/19 17:55 - 2c0043000147373334363431 2/22/19 18:04,2a0030000147373334363431 2/22/19 17:55 ,2c0043000147373334363431 2/22/19 18:04,113.3117461,4
2a0030000147373334363431 2/22/19 17:55 - 4.00039E+23 2/22/19 16:07,2a0030000147373334363431 2/22/19 17:55 ,4.00039E+23 2/22/19 16:07,142.8004914,5
2a0030000147373334363431 2/22/19 17:55 - 4a0054000d50483553343720 2/22/19 17:01,2a0030000147373334363431 2/22/19 17:55 ,4a0054000d50483553343720 2/22/19 17:01,586.3961642,6
2a0030000147373334363431 2/22/19 17:55 - 3d002e000d50483553343720 2/27/19 17:44,2a0030000147373334363431 2/22/19 17:55 ,3d002e000d50483553343720 2/27/19 17:44,647.4335356,7
2a0030000147373334363431 2/22/19 17:55 - 2c0053000d50483553343720 2/27/19 10:28,2a0030000147373334363431 2/22/19 17:55 ,2c0053000d50483553343720 2/27/19 10:28,660.882161,8
2a0030000147373334363431 2/22/19 17:55 - 4.00025E+23 2/22/19 18:25,2a0030000147373334363431 2/22/19 17:55 ,4.00025E+23 2/22/19 18:25,830.1871472,9
2a0030000147373334363431 2/22/19 17:55 - 2.70027E+23 2/27/19 19:53,2a0030000147373334363431 2/22/19 17:55 ,2.70027E+23 2/27/19 19:53,870.9529163,10
2a0030000147373334363431 2/22/19 17:55 - 300043000c47373334363431 2/22/19 18:18,2a0030000147373334363431 2/22/19 17:55 ,300043000c47373334363431 2/22/19 18:18,887.3110979,11
2a0030000147373334363431 2/22/19 17:55 - 3e0020000d47373334363431 2/22/19 18:29,2a0030000147373334363431 2/22/19 17:55 ,3e0020000d47373334363431 2/22/19 18:29,924.8645137,12
2a0030000147373334363431 2/22/19 17:55 - 20003d000347373334363431 2/22/19 20:29,2a0030000147373334363431 2/22/19 17:55 ,20003d000347373334363431 2/22/19 20:29,1137.174029,13
2a0030000147373334363431 2/22/19 17:55 - 3d002e000d50483553343720 2/22/19 18:30,2a0030000147373334363431 2/22/19 17:55 ,3d002e000d50483553343720 2/22/19 18:30,1149.034534,14
2a0030000147373334363431 2/22/19 17:55 - 3f0028000347373334363431 2/22/19 19:26,2a0030000147373334363431 2/22/19 17:55 ,3f0028000347373334363431 2/22/19 19:26,1149.415462,15
2a0030000147373334363431 2/22/19 17:55 - 3d0038000647373334363431 2/22/19 18:30,2a0030000147373334363431 2/22/19 17:55 ,3d0038000647373334363431 2/22/19 18:30,1210.459953,16
2a0030000147373334363431 2/22/19 17:55 - 43002b000347373334363431 2/22/19 18:27,2a0030000147373334363431 2/22/19 17:55 ,43002b000347373334363431 2/22/19 18:27,1364.381363,17
2a0030000147373334363431 2/22/19 17:55 - 34002b000d50483553343720 2/22/19 22:04,2a0030000147373334363431 2/22/19 17:55 ,34002b000d50483553343720 2/22/19 22:04,1794.22945,18
2a0030000147373334363431 2/22/19 17:55 - 44002d000347373334363431 2/22/19 16:10,2a0030000147373334363431 2/22/19 17:55 ,44002d000347373334363431 2/22/19 16:10,1843.566664,19
2a0030000147373334363431 2/22/19 17:55 - 4.30039E+23 3/8/19 15:49,2a0030000147373334363431 2/22/19 17:55 ,4.30039E+23 3/8/19 15:49,1927.287528,20
2a0030000147373334363431 2/22/19 17:55 - 250049000d50483553343720 2/22/19 13:30,2a0030000147373334363431 2/22/19 17:55 ,250049000d50483553343720 2/22/19 13:30,2251.539639,21
2a0030000147373334363431 2/22/19 17:55 - 3.90024E+23 2/22/19 22:02,2a0030000147373334363431 2/22/19 17:55 ,3.90024E+23 2/22/19 22:02,2314.981675,22
2a0030000147373334363431 2/22/19 17:55 - 3.70024E+23 2/22/19 22:26,2a0030000147373334363431 2/22/19 17:55 ,3.70024E+23 2/22/19 22:26,2489.809771,23
2a0030000147373334363431 2/22/19 17:55 - 4.50032E+23 2/25/19 21:01,2a0030000147373334363431 2/22/19 17:55 ,4.50032E+23 2/25/19 21:01,2977.764702,24
2a0030000147373334363431 2/22/19 17:55 - 1a0034000147373334363431 2/25/19 18:49,2a0030000147373334363431 2/22/19 17:55 ,1a0034000147373334363431 2/25/19 18:49,2996.62396,25
2a0030000147373334363431 2/22/19 17:55 - 35001d000247373334363431 2/25/19 21:04,2a0030000147373334363431 2/22/19 17:55 ,35001d000247373334363431 2/25/19 21:04,3002.426886,26
2c0043000147373334363431 2/22/19 18:04 - 2c0043000147373334363431 2/22/19 18:04,2c0043000147373334363431 2/22/19 18:04 ,2c0043000147373334363431 2/22/19 18:04,0,1
2c0043000147373334363431 2/22/19 18:04 - 1e0037000247373432363837 2/22/19 19:18,2c0043000147373334363431 2/22/19 18:04 ,1e0037000247373432363837 2/22/19 19:18,53.96321397,2
2c0043000147373334363431 2/22/19 18:04 - 4.00039E+23 2/22/19 16:07,2c0043000147373334363431 2/22/19 18:04 ,4.00039E+23 2/22/19 16:07,83.63528787,3
2c0043000147373334363431 2/22/19 18:04 - 2a0030000147373334363431 2/22/19 17:55,2c0043000147373334363431 2/22/19 18:04 ,2a0030000147373334363431 2/22/19 17:55,113.3117461,4
2c0043000147373334363431 2/22/19 18:04 - 3f0021000147373334363431 2/22/19 15:14,2c0043000147373334363431 2/22/19 18:04 ,3f0021000147373334363431 2/22/19 15:14,210.2559598,5
2c0043000147373334363431 2/22/19 18:04 - 3d002e000d50483553343720 2/27/19 17:44,2c0043000147373334363431 2/22/19 18:04 ,3d002e000d50483553343720 2/27/19 17:44,588.268332,6
2c0043000147373334363431 2/22/19 18:04 - 4a0054000d50483553343720 2/22/19 17:01,2c0043000147373334363431 2/22/19 18:04 ,4a0054000d50483553343720 2/22/19 17:01,699.7079103,7
2c0043000147373334363431 2/22/19 18:04 - 4.00025E+23 2/22/19 18:25,2c0043000147373334363431 2/22/19 18:04 ,4.00025E+23 2/22/19 18:25,771.0219436,8
2c0043000147373334363431 2/22/19 18:04 - 2c0053000d50483553343720 2/27/19 10:28,2c0043000147373334363431 2/22/19 18:04 ,2c0053000d50483553343720 2/27/19 10:28,774.1939071,9
2c0043000147373334363431 2/22/19 18:04 - 300043000c47373334363431 2/22/19 18:18,2c0043000147373334363431 2/22/19 18:04 ,300043000c47373334363431 2/22/19 18:18,828.1458943,10
2c0043000147373334363431 2/22/19 18:04 - 3e0020000d47373334363431 2/22/19 18:29,2c0043000147373334363431 2/22/19 18:04 ,3e0020000d47373334363431 2/22/19 18:29,865.6993102,11
2c0043000147373334363431 2/22/19 18:04 - 2.70027E+23 2/27/19 19:53,2c0043000147373334363431 2/22/19 18:04 ,2.70027E+23 2/27/19 19:53,984.2646623,12
2c0043000147373334363431 2/22/19 18:04 - 3d002e000d50483553343720 2/22/19 18:30,2c0043000147373334363431 2/22/19 18:04 ,3d002e000d50483553343720 2/22/19 18:30,1089.869331,13
2c0043000147373334363431 2/22/19 18:04 - 3d0038000647373334363431 2/22/19 18:30,2c0043000147373334363431 2/22/19 18:04 ,3d0038000647373334363431 2/22/19 18:30,1151.29475,14
2c0043000147373334363431 2/22/19 18:04 - 20003d000347373334363431 2/22/19 20:29,2c0043000147373334363431 2/22/19 18:04 ,20003d000347373334363431 2/22/19 20:29,1250.485775,15
2c0043000147373334363431 2/22/19 18:04 - 3f0028000347373334363431 2/22/19 19:26,2c0043000147373334363431 2/22/19 18:04 ,3f0028000347373334363431 2/22/19 19:26,1262.727208,16
2c0043000147373334363431 2/22/19 18:04 - 43002b000347373334363431 2/22/19 18:27,2c0043000147373334363431 2/22/19 18:04 ,43002b000347373334363431 2/22/19 18:27,1305.21616,17
2c0043000147373334363431 2/22/19 18:04 - 34002b000d50483553343720 2/22/19 22:04,2c0043000147373334363431 2/22/19 18:04 ,34002b000d50483553343720 2/22/19 22:04,1907.541196,18
2c0043000147373334363431 2/22/19 18:04 - 44002d000347373334363431 2/22/19 16:10,2c0043000147373334363431 2/22/19 18:04 ,44002d000347373334363431 2/22/19 16:10,1956.87841,19
2c0043000147373334363431 2/22/19 18:04 - 4.30039E+23 3/8/19 15:49,2c0043000147373334363431 2/22/19 18:04 ,4.30039E+23 3/8/19 15:49,2040.599274,20
2c0043000147373334363431 2/22/19 18:04 - 250049000d50483553343720 2/22/19 13:30,2c0043000147373334363431 2/22/19 18:04 ,250049000d50483553343720 2/22/19 13:30,2364.851385,21
2c0043000147373334363431 2/22/19 18:04 - 3.90024E+23 2/22/19 22:02,2c0043000147373334363431 2/22/19 18:04 ,3.90024E+23 2/22/19 22:02,2428.293421,22
2c0043000147373334363431 2/22/19 18:04 - 3.70024E+23 2/22/19 22:26,2c0043000147373334363431 2/22/19 18:04 ,3.70024E+23 2/22/19 22:26,2603.121517,23
2c0043000147373334363431 2/22/19 18:04 - 4.50032E+23 2/25/19 21:01,2c0043000147373334363431 2/22/19 18:04 ,4.50032E+23 2/25/19 21:01,3091.076448,24
2c0043000147373334363431 2/22/19 18:04 - 1a0034000147373334363431 2/25/19 18:49,2c0043000147373334363431 2/22/19 18:04 ,1a0034000147373334363431 2/25/19 18:49,3109.935706,25
2c0043000147373334363431 2/22/19 18:04 - 35001d000247373334363431 2/25/19 21:04,2c0043000147373334363431 2/22/19 18:04 ,35001d000247373334363431 2/25/19 21:04,3115.738632,26
2.10025E+23 2/22/19 18:09 - 2.10025E+23 2/22/19 18:09,2.10025E+23 2/22/19 18:09 ,2.10025E+23 2/22/19 18:09,0,1
2.10025E+23 2/22/19 18:09 - 54003b001950483553353620 2/22/19 18:35,2.10025E+23 2/22/19 18:09 ,54003b001950483553353620 2/22/19 18:35,151.0726883,2
2.10025E+23 2/22/19 18:09 - 21003b000b47373334363431 3/7/19 22:14,2.10025E+23 2/22/19 18:09 ,21003b000b47373334363431 3/7/19 22:14,221.1201759,3
2.10025E+23 2/22/19 18:09 - 2a0035000147373334363431 2/22/19 18:24,2.10025E+23 2/22/19 18:09 ,2a0035000147373334363431 2/22/19 18:24,648.1430622,4
2.10025E+23 2/22/19 18:09 - 3.10024E+23 2/22/19 16:34,2.10025E+23 2/22/19 18:09 ,3.10024E+23 2/22/19 16:34,731.2165635,5
2.10025E+23 2/22/19 18:09 - 3d0029000d50483553343720 2/22/19 18:29,2.10025E+23 2/22/19 18:09 ,3d0029000d50483553343720 2/22/19 18:29,775.6119694,6
2.10025E+23 2/22/19 18:09 - 2e0041000e47373334363431 2/26/19 19:40,2.10025E+23 2/22/19 18:09 ,2e0041000e47373334363431 2/26/19 19:40,1355.339124,7
2.10025E+23 2/22/19 18:09 - 3b0039000647373334363431 2/26/19 18:04,2.10025E+23 2/22/19 18:09 ,3b0039000647373334363431 2/26/19 18:04,1787.881573,8
2.10025E+23 2/22/19 18:09 - 2b0029000147373334363431 2/26/19 18:09,2.10025E+23 2/22/19 18:09 ,2b0029000147373334363431 2/26/19 18:09,2547.115642,9
2.10025E+23 2/22/19 18:09 - 26001d000f47373334363431 2/26/19 16:39,2.10025E+23 2/22/19 18:09 ,26001d000f47373334363431 2/26/19 16:39,2613.798313,10
2.10025E+23 2/22/19 18:09 - 2d002d000d50483553343720 3/7/19 22:15,2.10025E+23 2/22/19 18:09 ,2d002d000d50483553343720 3/7/19 22:15,2620.210142,11
2.10025E+23 2/22/19 18:09 - 2.00032E+23 2/27/19 16:46,2.10025E+23 2/22/19 18:09 ,2.00032E+23 2/27/19 16:46,2787.344968,12
2.10025E+23 2/22/19 18:09 - 5.00025E+23 2/27/19 17:16,2.10025E+23 2/22/19 18:09 ,5.00025E+23 2/27/19 17:16,2869.747134,13
2.10025E+23 2/22/19 18:09 - 21002d000b47373334363431 2/26/19 12:16,2.10025E+23 2/22/19 18:09 ,21002d000b47373334363431 2/26/19 12:16,2974.892229,14
2.10025E+23 2/22/19 18:09 - 1.90034E+23 2/26/19 10:39,2.10025E+23 2/22/19 18:09 ,1.90034E+23 2/26/19 10:39,3026.177656,15
2.10025E+23 2/22/19 18:09 - 1.90031E+23 2/26/19 17:54,2.10025E+23 2/22/19 18:09 ,1.90031E+23 2/26/19 17:54,3040.272094,16
2.10025E+23 2/22/19 18:09 - 2.00028E+23 2/26/19 19:34,2.10025E+23 2/22/19 18:09 ,2.00028E+23 2/26/19 19:34,3289.024336,17
2.10025E+23 2/22/19 18:09 - 2a0033000147373334363431 2/26/19 20:55,2.10025E+23 2/22/19 18:09 ,2a0033000147373334363431 2/26/19 20:55,3289.024336,18
2.10025E+23 2/22/19 18:09 - 3e002d000d47373334363431 2/27/19 17:45,2.10025E+23 2/22/19 18:09 ,3e002d000d47373334363431 2/27/19 17:45,3292.808228,19
2.10025E+23 2/22/19 18:09 - 3.90032E+23 2/27/19 22:15,2.10025E+23 2/22/19 18:09 ,3.90032E+23 2/27/19 22:15,3360.526455,20
2.10025E+23 2/22/19 18:09 - 3d002b000d50483553343720 2/27/19 9:01,2.10025E+23 2/22/19 18:09 ,3d002b000d50483553343720 2/27/19 9:01,3414.214479,21
2.10025E+23 2/22/19 18:09 - 1f002c000d50483553343720 2/28/19 5:30,2.10025E+23 2/22/19 18:09 ,1f002c000d50483553343720 2/28/19 5:30,3415.298006,22
2.10025E+23 2/22/19 18:09 - 1c002a000747373334363431 2/27/19 6:34,2.10025E+23 2/22/19 18:09 ,1c002a000747373334363431 2/27/19 6:34,3464.466679,23
2.10025E+23 2/22/19 18:09 - 22003e000247373334363431 2/27/19 22:01,2.10025E+23 2/22/19 18:09 ,22003e000247373334363431 2/27/19 22:01,3481.714797,24
2.10025E+23 2/22/19 18:09 - 300042000e47373334363431 2/27/19 20:37,2.10025E+23 2/22/19 18:09 ,300042000e47373334363431 2/27/19 20:37,3543.892381,25
2.10025E+23 2/22/19 18:09 - 210058000d50483553343720 2/27/19 17:53,2.10025E+23 2/22/19 18:09 ,210058000d50483553343720 2/27/19 17:53,3548.738889,26
2.10025E+23 2/22/19 18:09 - 35002b000247373334363431 2/27/19 17:49,2.10025E+23 2/22/19 18:09 ,35002b000247373334363431 2/27/19 17:49,3581.328191,27
2.10025E+23 2/22/19 18:09 - 2c0028000c47373334363431 2/26/19 21:01,2.10025E+23 2/22/19 18:09 ,2c0028000c47373334363431 2/26/19 21:01,3650.225457,28
2.10025E+23 2/22/19 18:09 - 3b001b001547373333353132 2/26/19 19:43,2.10025E+23 2/22/19 18:09 ,3b001b001547373333353132 2/26/19 19:43,3744.192335,29
2.10025E+23 2/22/19 18:09 - 43002e000347373334363431 5/8/19 21:20,2.10025E+23 2/22/19 18:09 ,43002e000347373334363431 5/8/19 21:20,3779.328104,30
2.10025E+23 2/22/19 18:09 - 43002e000347373334363431 2/26/19 17:34,2.10025E+23 2/22/19 18:09 ,43002e000347373334363431 2/26/19 17:34,3812.289075,31
2.10025E+23 2/22/19 18:09 - 2b001f000f47373334363431 2/25/19 12:53,2.10025E+23 2/22/19 18:09 ,2b001f000f47373334363431 2/25/19 12:53,3883.760207,32
2.10025E+23 2/22/19 18:09 - 1d0039000747373334363431 2/26/19 19:21,2.10025E+23 2/22/19 18:09 ,1d0039000747373334363431 2/26/19 19:21,3946.906228,33
2.10025E+23 2/22/19 18:09 - 1a0033000147373334363431 2/27/19 10:46,2.10025E+23 2/22/19 18:09 ,1a0033000147373334363431 2/27/19 10:46,3950.588851,34
2.10025E+23 2/22/19 18:09 - 40003d001050483553343720 2/27/19 6:31,2.10025E+23 2/22/19 18:09 ,40003d001050483553343720 2/27/19 6:31,3950.93253,35
2.10025E+23 2/22/19 18:09 - 3f0029000347373334363431 2/25/19 19:39,2.10025E+23 2/22/19 18:09 ,3f0029000347373334363431 2/25/19 19:39,3952.155253,36
2.10025E+23 2/22/19 18:09 - 2c001b000147373334363431 2/26/19 14:02,2.10025E+23 2/22/19 18:09 ,2c001b000147373334363431 2/26/19 14:02,3979.967361,37
2.10025E+23 2/22/19 18:09 - 3d005f001050483553343720 2/25/19 14:33,2.10025E+23 2/22/19 18:09 ,3d005f001050483553343720 2/25/19 14:33,4016.934025,38
2.10025E+23 2/22/19 18:09 - 3b0023000a47373334363431 2/27/19 20:22,2.10025E+23 2/22/19 18:09 ,3b0023000a47373334363431 2/27/19 20:22,4102.266992,39
2.10025E+23 2/22/19 18:09 - 3b0023000a47373334363431 4/19/19 9:42,2.10025E+23 2/22/19 18:09 ,3b0023000a47373334363431 4/19/19 9:42,4102.640244,40
2.10025E+23 2/22/19 18:09 - 35003d001050483553343720 2/27/19 20:33,2.10025E+23 2/22/19 18:09 ,35003d001050483553343720 2/27/19 20:33,4129.646828,41
2.10025E+23 2/22/19 18:09 - 2d0041000c47373334363431 5/8/19 17:05,2.10025E+23 2/22/19 18:09 ,2d0041000c47373334363431 5/8/19 17:05,4578.524165,42
2.10025E+23 2/22/19 18:09 - 35003d001050483553343720 5/8/19 15:47,2.10025E+23 2/22/19 18:09 ,35003d001050483553343720 5/8/19 15:47,4707.263235,43
2.10025E+23 2/22/19 18:09 - 2d0027000a47373334363431 2/27/19 18:29,2.10025E+23 2/22/19 18:09 ,2d0027000a47373334363431 2/27/19 18:29,4732.223441,44
2.10025E+23 2/22/19 18:09 - 3e0029000d47373334363431 2/27/19 21:36,2.10025E+23 2/22/19 18:09 ,3e0029000d47373334363431 2/27/19 21:36,4751.322147,45
2.10025E+23 2/22/19 18:09 - 260024000f47373334363431 2/27/19 21:01,2.10025E+23 2/22/19 18:09 ,260024000f47373334363431 2/27/19 21:01,4816.628866,46
2.10025E+23 2/22/19 18:09 - 37003f000d50483553343720 2/27/19 21:31,2.10025E+23 2/22/19 18:09 ,37003f000d50483553343720 2/27/19 21:31,4829.124495,47
2.10025E+23 2/22/19 18:09 - 35002f000247373334363431 2/27/19 21:23,2.10025E+23 2/22/19 18:09 ,35002f000247373334363431 2/27/19 21:23,5007.446258,48
2.10025E+23 2/22/19 18:09 - 380057000d50483553343720 2/26/19 18:45,2.10025E+23 2/22/19 18:09 ,380057000d50483553343720 2/26/19 18:45,5052.613222,49
2.10025E+23 2/22/19 18:09 - 250043000f47373334363431 2/27/19 18:37,2.10025E+23 2/22/19 18:09 ,250043000f47373334363431 2/27/19 18:37,5066.006077,50
2.10025E+23 2/22/19 18:09 - 25003f000f47373334363431 2/27/19 23:23,2.10025E+23 2/22/19 18:09 ,25003f000f47373334363431 2/27/19 23:23,5117.298012,51
2.10025E+23 2/22/19 18:09 - 440021000d50483553343720 2/26/19 18:46,2.10025E+23 2/22/19 18:09 ,440021000d50483553343720 2/26/19 18:46,5237.496214,52
2.10025E+23 2/22/19 18:09 - 4.30032E+23 2/26/19 21:50,2.10025E+23 2/22/19 18:09 ,4.30032E+23 2/26/19 21:50,5291.823115,53
2.10025E+23 2/22/19 18:09 - 2e0022000147373334363431 2/25/19 19:53,2.10025E+23 2/22/19 18:09 ,2e0022000147373334363431 2/25/19 19:53,5411.197204,54
2.10025E+23 2/22/19 18:09 - 20001d000347373334363431 2/27/19 17:59,2.10025E+23 2/22/19 18:09 ,20001d000347373334363431 2/27/19 17:59,6844.228379,55
2.10025E+23 2/22/19 18:09 - 2d0019000147373334363431 3/7/19 23:04,2.10025E+23 2/22/19 18:09 ,2d0019000147373334363431 3/7/19 23:04,6957.02053,56
2.10025E+23 2/22/19 18:09 - 40002a000347373334363431 2/25/19 21:02,2.10025E+23 2/22/19 18:09 ,40002a000347373334363431 2/25/19 21:02,7208.666123,57
300043000c47373334363431 2/22/19 18:18 - 300043000c47373334363431 2/22/19 18:18,300043000c47373334363431 2/22/19 18:18 ,300043000c47373334363431 2/22/19 18:18,0,1
300043000c47373334363431 2/22/19 18:18 - 3e0020000d47373334363431 2/22/19 18:29,300043000c47373334363431 2/22/19 18:18 ,3e0020000d47373334363431 2/22/19 18:29,37.55341584,2
300043000c47373334363431 2/22/19 18:18 - 4.00025E+23 2/22/19 18:25,300043000c47373334363431 2/22/19 18:18 ,4.00025E+23 2/22/19 18:25,178.9689722,3
300043000c47373334363431 2/22/19 18:18 - 3d002e000d50483553343720 2/22/19 18:30,300043000c47373334363431 2/22/19 18:18 ,3d002e000d50483553343720 2/22/19 18:30,497.8163592,4
300043000c47373334363431 2/22/19 18:18 - 3d0038000647373334363431 2/22/19 18:30,300043000c47373334363431 2/22/19 18:18 ,3d0038000647373334363431 2/22/19 18:30,559.2417785,5
300043000c47373334363431 2/22/19 18:18 - 3d002e000d50483553343720 2/27/19 17:44,300043000c47373334363431 2/22/19 18:18 ,3d002e000d50483553343720 2/27/19 17:44,682.8228486,6
300043000c47373334363431 2/22/19 18:18 - 43002b000347373334363431 2/22/19 18:27,300043000c47373334363431 2/22/19 18:18 ,43002b000347373334363431 2/22/19 18:27,713.1631885,7
300043000c47373334363431 2/22/19 18:18 - 4.00039E+23 2/22/19 16:07,300043000c47373334363431 2/22/19 18:18 ,4.00039E+23 2/22/19 16:07,744.5106065,8
300043000c47373334363431 2/22/19 18:18 - 1e0037000247373432363837 2/22/19 19:18,300043000c47373334363431 2/22/19 18:18 ,1e0037000247373432363837 2/22/19 19:18,827.9625658,9
300043000c47373334363431 2/22/19 18:18 - 2c0043000147373334363431 2/22/19 18:04,300043000c47373334363431 2/22/19 18:18 ,2c0043000147373334363431 2/22/19 18:04,828.1458943,10
300043000c47373334363431 2/22/19 18:18 - 2a0030000147373334363431 2/22/19 17:55,300043000c47373334363431 2/22/19 18:18 ,2a0030000147373334363431 2/22/19 17:55,887.3110979,11
300043000c47373334363431 2/22/19 18:18 - 3f0021000147373334363431 2/22/19 15:14,300043000c47373334363431 2/22/19 18:18 ,3f0021000147373334363431 2/22/19 15:14,984.2553116,12
300043000c47373334363431 2/22/19 18:18 - 4a0054000d50483553343720 2/22/19 17:01,300043000c47373334363431 2/22/19 18:18 ,4a0054000d50483553343720 2/22/19 17:01,1473.707262,13
